organization_id,data_category,purchased,num_employees,first_call_duration_mins,industry,dm_familiarity,dm_perception,dm_awareness,existing_customer,current_spend,company_age_months,trial
167372457794698000,historical,1,124,14,HT,5,4,1,0,$0.00,8,1
788600736026185000,historical,1,156,22,HT,3,5,2,0,$0.00,4,1
710138999441821000,historical,1,189,4,HT,2,3,1,0,$0.00,4,1
958735912755457000,historical,1,17,17,HT,1,4,2,1,$595.00,5,1
852588919552727000,historical,1,154,4,HT,1,3,4,0,$0.00,9,1
333477532464196000,historical,1,21,21,HT,4,4,3,0,$0.00,2,1
621499925737382000,historical,1,177,8,HT,1,5,3,0,$0.00,7,1
850595275359389000,historical,1,208,26,HT,1,5,3,1,"$7,280.00",5,1
528464565998762000,historical,1,75,2,HT,1,3,2,1,"$2,625.00",6,1
476769519468201000,historical,1,11,13,HT,4,3,4,0,$0.00,8,1
236094075891224000,historical,1,153,26,HT,1,5,2,1,"$5,355.00",3,1
180757431397728000,historical,1,131,22,HT,1,2,1,0,$0.00,8,1
627340161626710000,historical,1,97,16,HT,3,3,5,1,"$3,395.00",4,1
410158795640018000,historical,1,17,22,HT,2,2,1,1,$595.00,1,1
940124692682799000,historical,1,132,27,HT,2,2,2,0,$0.00,3,1
141783013100384000,historical,1,136,13,HT,5,2,5,1,"$4,760.00",1,1
743769377856026000,historical,1,233,5,HT,1,4,3,1,"$8,155.00",8,1
856831706738773000,historical,1,173,24,HT,3,4,2,0,$0.00,6,1
298898427960273000,historical,1,141,7,HT,4,2,2,0,$0.00,9,1
887831274076670000,historical,1,220,21,HT,1,3,3,0,$0.00,9,1
714275585244861000,historical,1,156,2,HT,5,4,3,0,$0.00,5,1
790484183169628000,historical,1,100,27,HT,4,3,1,0,$0.00,7,1
595385709392436000,historical,1,243,16,HT,2,2,2,1,"$8,505.00",6,1
298030094670403000,historical,1,125,11,HT,5,1,5,1,"$4,375.00",9,1
498430160893287000,historical,1,196,6,HT,5,1,3,1,"$6,860.00",9,1
453214017693259000,historical,1,242,5,HT,3,1,5,0,$0.00,8,1
346059873422819000,historical,1,96,6,HT,5,3,2,1,"$3,360.00",3,1
521222339995642000,historical,1,91,13,HT,4,2,2,0,$0.00,8,1
538905002262780000,historical,1,194,29,HT,3,3,5,1,"$6,790.00",5,1
839752861024492000,historical,1,176,14,HT,4,2,3,1,"$6,160.00",2,1
612727275795638000,historical,1,220,29,HT,2,4,4,0,$0.00,6,1
502962008395283000,historical,1,45,13,HT,3,3,3,0,$0.00,6,1
372770139596437000,historical,1,168,16,HT,5,5,5,0,$0.00,8,1
528165266404019000,historical,1,226,24,HT,2,3,2,1,"$7,910.00",4,1
982011428478581000,historical,1,154,11,HT,4,1,3,1,"$5,390.00",8,1
366640395645954000,historical,1,148,8,HT,1,4,4,0,$0.00,6,1
944259257948776000,historical,1,181,13,HT,4,5,3,1,"$6,335.00",3,1
922037317378398000,historical,1,39,23,HT,2,2,3,0,$0.00,5,1
609328642805796000,historical,1,222,9,HT,1,4,3,1,"$7,770.00",3,1
441630212099886000,historical,1,180,17,HT,3,1,2,0,$0.00,6,1
774954497739044000,historical,1,106,29,HT,4,3,2,0,$0.00,6,1
626295888251555000,historical,1,187,21,HT,1,5,2,1,"$6,545.00",8,1
388254356394730000,historical,1,214,24,HT,5,1,5,0,$0.00,7,1
346785650583255000,historical,1,65,2,HT,5,4,4,1,"$2,275.00",5,1
991960290378672000,historical,1,60,18,HT,3,3,5,1,"$2,100.00",6,1
808139599345115000,historical,1,145,11,HT,5,4,3,0,$0.00,5,1
442464413981546000,historical,1,125,12,HT,1,4,5,0,$0.00,1,1
291978144286408000,historical,1,152,3,HT,2,1,1,1,"$5,320.00",2,1
531475986504504000,historical,1,101,3,HT,2,5,5,0,$0.00,1,1
440569318234977000,historical,1,120,30,HT,1,1,3,0,$0.00,3,1
968164983937307000,historical,1,50,28,HT,2,5,3,0,$0.00,9,1
764686643304479000,historical,1,80,20,HT,4,1,5,0,$0.00,7,1
402017817227360000,historical,1,191,7,HT,5,5,3,0,$0.00,1,1
399791396902186000,historical,1,144,22,HT,4,4,2,1,"$5,040.00",2,1
424542291796027000,historical,1,216,15,HT,3,3,2,0,$0.00,2,1
467446676805632000,historical,1,115,19,HT,2,4,5,0,$0.00,7,1
708380320004563000,historical,1,137,19,HT,3,4,1,1,"$4,795.00",3,1
267106302276253000,historical,1,227,5,HT,3,3,4,0,$0.00,6,1
956048399599346000,historical,1,174,16,HT,5,1,4,1,"$6,090.00",3,1
431858034171309000,historical,1,13,12,HT,4,3,2,0,$0.00,2,1
426490618337128000,historical,1,140,16,HT,3,2,3,1,"$4,900.00",5,1
926347390009877000,historical,1,241,6,HT,5,3,3,1,"$8,435.00",9,1
288846404140491000,historical,1,156,21,HT,2,1,2,0,$0.00,8,1
878080007183503000,historical,1,190,12,HT,5,3,3,0,$0.00,5,1
791703919883542000,historical,1,146,25,HT,1,4,1,1,"$5,110.00",9,1
538385501808195000,historical,1,12,12,HT,3,3,3,0,$0.00,9,1
174466939770761000,historical,1,194,7,HT,5,1,4,0,$0.00,3,1
393083696660763000,historical,1,143,16,HT,2,5,1,1,"$5,005.00",6,1
618818681614422000,historical,1,201,17,HT,4,3,3,1,"$7,035.00",4,1
547999996452254000,historical,1,228,27,HT,3,2,4,1,"$7,980.00",3,1
867791221121490000,historical,1,152,18,HT,3,2,1,1,"$5,320.00",7,1
588604103187904000,historical,1,216,7,HT,5,1,5,0,$0.00,7,1
355596097171750000,historical,1,137,20,HT,2,1,5,1,"$4,795.00",7,1
257757022353438000,historical,1,227,8,HT,5,1,2,0,$0.00,5,1
457204387748347000,historical,1,42,29,HT,3,1,2,1,"$1,470.00",2,1
459630872408232000,historical,1,175,17,HT,2,5,3,0,$0.00,5,1
738409161521283000,historical,1,19,8,HT,1,5,2,0,$0.00,5,1
743987443409372000,historical,1,106,25,HT,2,3,3,1,"$3,710.00",6,1
223269833465294000,historical,1,73,15,HT,5,2,5,0,$0.00,5,1
751950106932308000,historical,1,185,27,HT,5,2,2,1,"$6,475.00",8,1
902153530346161000,historical,1,202,2,HT,4,1,2,1,"$7,070.00",1,1
602629904821074000,historical,1,231,15,HT,4,1,1,1,"$8,085.00",5,1
144116298730937000,historical,1,191,24,HT,2,2,4,1,"$6,685.00",9,1
873811978530265000,historical,1,64,25,HT,1,3,3,0,$0.00,6,1
363392740718386000,historical,1,74,17,HT,5,1,2,0,$0.00,8,1
975378888956833000,historical,1,37,25,HT,2,1,3,1,"$1,295.00",7,1
190901847630064000,historical,1,64,1,HT,2,2,1,0,$0.00,5,1
585583786085701000,historical,1,49,14,HT,5,4,2,1,"$1,715.00",7,1
112550152777381000,historical,1,31,3,HT,1,4,3,0,$0.00,8,1
630361592871578000,historical,1,163,6,HT,3,4,3,1,"$5,705.00",9,1
943004775979732000,historical,1,57,10,HT,3,1,4,1,"$1,995.00",1,1
316699600896578000,historical,1,48,28,HT,2,5,3,1,"$1,680.00",7,1
562245402288616000,historical,1,31,25,HT,1,1,3,1,"$1,085.00",6,1
223130599646370000,historical,1,156,8,HT,2,4,1,1,"$5,460.00",6,1
411097704249571000,historical,1,18,19,HT,2,1,3,0,$0.00,9,1
380224146609521000,historical,1,136,26,HT,4,3,3,0,$0.00,1,1
304601757391718000,historical,1,138,28,HT,2,3,5,1,"$4,830.00",2,1
687543503368705000,historical,1,121,22,HT,4,5,2,0,$0.00,8,1
342545922180334000,historical,1,152,5,HT,3,3,5,1,"$5,320.00",2,1
359689244921274000,historical,1,31,27,HT,4,1,1,1,"$1,085.00",6,1
641635872682164000,historical,1,83,29,HT,3,4,5,0,$0.00,9,1
224330210583365000,historical,1,115,23,HT,2,1,2,1,"$4,025.00",3,1
697634007621319000,historical,1,87,19,HT,1,2,2,0,$0.00,3,1
863868148169763000,historical,1,244,20,HT,1,1,4,1,"$8,540.00",7,1
669681414055601000,historical,1,34,21,HT,5,1,4,1,"$1,190.00",8,1
901155270299995000,historical,1,106,20,HT,2,1,3,0,$0.00,1,1
760297570816939000,historical,1,15,8,HT,2,4,5,0,$0.00,4,1
905048399607367000,historical,1,41,1,HT,1,5,2,0,$0.00,6,1
987860654520064000,historical,1,172,26,HT,3,1,2,0,$0.00,8,1
118434350834563000,historical,1,18,27,HT,4,3,4,0,$0.00,6,1
816656096684619000,historical,1,217,2,HT,3,4,3,1,"$7,595.00",8,1
910704762477064000,historical,1,29,30,HT,2,2,5,0,$0.00,3,1
861903030330261000,historical,1,190,21,HT,1,4,2,1,"$6,650.00",8,1
130059454375783000,historical,1,66,2,HT,5,4,4,0,$0.00,9,1
165370593690891000,historical,1,113,10,HT,3,5,5,1,"$3,955.00",3,1
716146916892591000,historical,1,40,27,HT,4,1,5,1,"$1,400.00",7,1
130338371513394000,historical,1,82,30,HT,1,3,3,0,$0.00,1,1
881972169778229000,historical,1,233,8,HT,3,3,3,0,$0.00,7,1
304580600475373000,historical,1,14,22,HT,4,2,1,0,$0.00,5,1
251168271540127000,historical,1,140,4,HT,2,1,5,1,"$4,900.00",8,1
179155705184009000,historical,1,140,15,HT,5,2,1,1,"$4,900.00",1,1
977531729460933000,historical,1,172,4,HT,2,1,5,1,"$6,020.00",2,1
248680523324247000,historical,1,139,9,HT,5,2,5,0,$0.00,5,1
471395813159823000,historical,1,174,4,HT,3,5,4,0,$0.00,6,1
155635747113172000,historical,1,186,10,HT,5,2,2,1,"$6,510.00",5,1
819075384235228000,historical,1,115,30,HT,1,1,5,0,$0.00,9,1
286703183487568000,historical,1,56,30,HT,3,5,5,1,"$1,960.00",2,1
728269820191239000,historical,1,57,22,HT,1,3,5,1,"$1,995.00",9,1
797795062085245000,historical,1,199,5,HT,5,3,1,0,$0.00,1,1
909964772920053000,historical,1,27,29,HT,1,5,2,0,$0.00,2,1
880362872476153000,historical,1,247,26,HT,5,1,2,0,$0.00,4,1
664811843014340000,historical,1,114,10,HT,2,5,4,1,"$3,990.00",4,1
156053203336738000,historical,1,178,24,HT,1,5,2,0,$0.00,3,1
930752150951892000,historical,1,16,16,HT,1,2,5,1,$560.00,9,1
591650420380489000,historical,1,64,26,HT,1,2,5,0,$0.00,4,1
756457179473902000,historical,1,241,8,HT,1,4,3,0,$0.00,2,1
633907696719859000,historical,1,18,30,HT,4,5,3,1,$630.00,2,1
415774224231908000,historical,1,73,26,HT,3,5,2,1,"$2,555.00",6,1
482824226517892000,historical,1,46,14,HT,3,4,1,1,"$1,610.00",1,1
231679403258450000,historical,1,215,5,HT,4,5,4,1,"$7,525.00",7,1
285686481579469000,historical,1,231,29,HT,1,2,5,1,"$8,085.00",5,1
985820880224064000,historical,1,235,15,HT,1,3,2,1,"$8,225.00",1,1
790148235061097000,historical,1,190,30,HT,3,4,1,0,$0.00,1,1
972586067109183000,historical,1,177,6,HT,4,4,5,0,$0.00,3,1
737399111913766000,historical,1,71,17,HT,1,1,2,0,$0.00,4,1
694089721157911000,historical,1,11,27,HT,2,3,4,1,$385.00,5,1
836790275294889000,historical,1,3,23,HC,5,3,3,1,$105.00,6,1
222227044315566000,historical,1,4,22,HC,5,2,2,0,$0.00,2,1
996880995178059000,historical,1,25,4,HT,2,3,3,1,$875.00,4,1
227532002357262000,historical,1,135,29,HT,3,3,3,0,$0.00,8,1
675467661815742000,historical,1,214,19,HT,5,1,2,1,"$7,490.00",8,1
179697432698016000,historical,1,26,4,HT,5,1,5,1,$910.00,9,1
791821612763918000,historical,1,185,29,HT,3,3,2,1,"$6,475.00",6,1
918369965735218000,historical,1,144,22,HT,2,1,3,1,"$5,040.00",6,1
837711994151761000,historical,1,211,18,HT,2,2,1,0,$0.00,1,1
179568103625982000,historical,1,110,2,HT,1,3,2,1,"$3,850.00",3,1
918884767355874000,historical,1,212,8,HT,2,1,5,0,$0.00,8,1
872127765245803000,historical,1,249,2,HT,1,5,1,1,"$8,715.00",1,1
369576071399190000,historical,1,14,26,HT,5,4,4,1,$490.00,8,1
906517407077609000,historical,1,115,19,HT,5,4,5,1,"$4,025.00",6,1
959525662586993000,historical,1,67,16,HT,3,2,4,1,"$2,345.00",1,1
897858487226765000,historical,1,63,1,HT,1,2,2,1,"$2,205.00",2,1
386557668337856000,historical,1,40,25,HT,1,2,5,1,"$1,400.00",7,1
878155733840120000,historical,1,11,13,HT,1,1,1,0,$0.00,8,1
618282701823108000,historical,1,122,24,HT,2,2,1,1,"$4,270.00",7,1
333367697269791000,historical,1,189,12,HT,1,1,2,0,$0.00,6,1
461243607985138000,historical,1,240,26,HT,1,2,5,1,"$8,400.00",9,1
572263245491762000,historical,1,68,3,HT,5,2,3,0,$0.00,3,1
978384313962998000,historical,1,78,23,HT,4,2,3,0,$0.00,7,1
959796851944811000,historical,1,217,6,HT,4,4,4,0,$0.00,7,1
265685124988769000,historical,1,17,26,HT,1,2,2,1,$595.00,2,1
634557866101450000,historical,1,94,15,HT,3,5,1,0,$0.00,9,1
147462927830177000,historical,1,183,15,HT,1,5,3,0,$0.00,8,1
995936341381926000,historical,1,72,3,HT,1,3,5,0,$0.00,2,1
137910499377128000,historical,1,173,30,HT,5,4,3,1,"$6,055.00",3,1
468560846259399000,historical,1,225,6,HT,5,5,4,1,"$7,875.00",3,1
971896947656069000,historical,1,69,22,HT,3,5,3,0,$0.00,2,1
875311861248275000,historical,1,173,11,HT,5,3,3,1,"$6,055.00",6,1
961599969193227000,historical,1,65,17,HT,1,3,3,1,"$2,275.00",4,1
180135310591172000,historical,1,36,27,HT,3,5,1,0,$0.00,8,1
731808965471652000,historical,1,215,12,HT,1,5,5,1,"$7,525.00",3,1
805094698130811000,historical,1,158,22,HT,4,3,1,1,"$5,530.00",5,1
384231845110141000,historical,1,83,3,HT,1,2,3,1,"$2,905.00",8,1
992501493213531000,historical,1,13,27,HT,5,5,3,0,$0.00,6,1
656699307480453000,historical,1,165,11,HT,4,5,2,1,"$5,775.00",1,1
763004578873327000,historical,1,215,9,HT,2,5,1,1,"$7,525.00",6,1
951960583475233000,historical,1,58,19,HT,5,2,5,0,$0.00,3,1
196317496365868000,historical,1,100,8,HT,4,3,3,1,"$3,500.00",8,1
724090390483626000,historical,1,180,5,HT,5,2,1,1,"$6,300.00",9,1
162158285908777000,historical,1,12,15,HT,4,1,4,1,$420.00,8,1
875772191640235000,historical,1,191,10,HT,5,2,5,1,"$6,685.00",5,1
675976928987720000,historical,1,25,18,HT,5,2,1,0,$0.00,4,1
964841586335814000,historical,1,183,15,HT,1,1,4,0,$0.00,3,1
904268965840672000,historical,1,223,4,HT,2,4,2,0,$0.00,9,1
529746950634949000,historical,1,235,7,HT,2,4,2,0,$0.00,6,1
724281493432795000,historical,1,9,18,HC,4,4,2,1,$315.00,5,1
176746227791698000,historical,1,217,14,HT,3,2,1,1,"$7,595.00",6,1
393163223057206000,historical,1,48,5,HT,3,3,5,1,"$1,680.00",4,1
751877643477295000,historical,1,160,4,HT,2,1,1,1,"$5,600.00",9,1
778653707641876000,historical,1,111,3,HT,3,2,5,1,"$3,885.00",7,1
764861981957833000,historical,1,196,23,HT,2,2,5,0,$0.00,6,1
293256833119657000,historical,1,102,6,HT,5,5,4,1,"$3,570.00",9,0
570842941544360000,historical,1,25,24,HT,5,3,2,1,$875.00,6,0
327506431303350000,historical,1,101,19,HT,4,4,2,0,$0.00,3,0
160533494765705000,historical,1,116,6,HT,4,2,1,0,$0.00,1,0
391414741970047000,historical,1,114,2,HT,5,5,4,1,"$3,990.00",3,0
340642071843303000,historical,1,118,14,HT,4,2,5,1,"$4,130.00",3,0
545281283955138000,historical,1,102,6,HT,1,2,2,1,"$3,570.00",4,0
254572549703908000,historical,1,52,5,HT,3,1,2,1,"$1,820.00",9,0
188850044812024000,historical,1,88,24,HT,4,5,2,1,"$3,080.00",2,0
984615721657755000,historical,1,212,23,HT,5,5,1,1,"$7,420.00",8,0
219008910610198000,historical,1,49,24,HT,5,5,1,1,"$1,715.00",9,0
958012775384130000,historical,1,236,4,HT,1,4,2,0,$0.00,7,0
923501291836294000,historical,1,102,19,HT,1,3,3,1,"$3,570.00",9,0
242217583992827000,historical,1,250,3,HT,3,4,5,1,"$8,750.00",3,0
450250535492646000,historical,1,119,18,HT,4,4,4,1,"$4,165.00",3,0
598473812131792000,historical,1,241,7,HT,2,4,2,0,$0.00,5,0
491556913831297000,historical,1,51,6,HT,4,3,2,0,$0.00,5,0
253741964192222000,historical,1,101,19,HT,3,5,4,1,"$3,535.00",5,0
120620536749537000,historical,1,247,18,HT,3,2,5,1,"$8,645.00",2,0
815898954142837000,historical,1,106,2,HT,3,1,1,0,$0.00,4,0
532802218536800000,historical,1,141,21,HT,1,5,4,1,"$4,935.00",4,0
621163599178659000,historical,1,71,30,HT,4,1,2,1,"$2,485.00",2,0
752319456600798000,historical,1,188,16,HT,5,3,1,0,$0.00,9,0
271604073375719000,historical,1,24,9,HT,5,1,1,1,$840.00,5,0
990471441013765000,historical,1,29,4,HT,5,2,1,1,"$1,015.00",1,0
358420046180044000,historical,1,22,4,HT,1,4,4,0,$0.00,1,0
399446366389800000,historical,1,237,23,HT,3,2,5,0,$0.00,4,0
718082503058327000,historical,1,107,8,HT,3,3,1,1,"$3,745.00",8,0
974516695630720000,historical,1,203,7,HT,1,5,2,1,"$7,105.00",7,0
225195679678374000,historical,1,85,21,HT,4,1,1,0,$0.00,1,0
682422581360318000,historical,1,238,21,HT,4,4,1,1,"$8,330.00",5,0
349406306457701000,historical,1,130,27,HT,2,4,5,1,"$4,550.00",3,0
192101049711979000,historical,1,214,9,HT,2,5,2,0,$0.00,8,0
268995792467083000,historical,1,185,25,HT,3,5,1,1,"$6,475.00",8,0
359976672487832000,historical,1,181,12,HT,3,1,1,1,"$6,335.00",5,0
418904694887047000,historical,1,107,8,HT,3,4,5,1,"$3,745.00",5,0
338463885373384000,historical,1,63,13,HT,3,1,5,1,"$2,205.00",9,0
203250691709699000,historical,1,27,14,HT,4,3,3,0,$0.00,9,0
254147415486354000,historical,1,100,18,HT,1,1,5,1,"$3,500.00",4,0
983196319448120000,historical,1,20,21,HT,1,4,2,1,$700.00,1,0
665090627227891000,historical,1,248,24,HT,2,3,1,1,"$8,680.00",4,0
524362960776349000,historical,1,79,24,HT,1,3,4,0,$0.00,9,0
570324079137073000,historical,1,127,25,HT,1,5,5,1,"$4,445.00",4,0
531825502357956000,historical,1,44,6,HT,4,3,1,1,"$1,540.00",5,0
238126693186627000,historical,1,93,15,HT,2,4,1,1,"$3,255.00",3,0
240229610218936000,historical,1,21,17,HT,3,2,4,1,$735.00,8,1
686461465122210000,historical,1,190,9,HT,3,5,4,0,$0.00,4,1
856370802982813000,historical,1,171,1,HT,3,1,5,1,"$5,985.00",8,1
723759497170193000,historical,1,207,25,HT,1,5,3,1,"$7,245.00",1,1
746832944618820000,historical,1,115,1,HT,4,5,1,1,"$4,025.00",7,1
434391705881033000,historical,1,163,7,HT,2,3,1,1,"$5,705.00",1,1
801956637488167000,historical,1,240,24,HT,2,2,1,0,$0.00,9,1
333299947347694000,historical,1,165,27,HT,2,2,4,0,$0.00,5,1
525778834491786000,historical,1,11,24,HT,1,4,4,0,$0.00,5,1
539384074813118000,historical,1,121,12,HT,2,5,3,1,"$4,235.00",6,1
972050016557200000,historical,1,3,9,HC,4,5,2,1,$105.00,8,1
495590119372020000,historical,1,216,10,HT,3,5,4,0,$0.00,4,1
610834774584171000,historical,1,2,29,HC,3,2,5,1,$70.00,5,1
221777845227421000,historical,1,134,4,HT,2,2,1,0,$0.00,3,1
913153999975278000,historical,1,35,13,HT,4,4,5,1,"$1,225.00",8,1
787037821335823000,historical,1,42,23,HT,4,1,5,0,$0.00,4,1
185582433059175000,historical,1,139,8,HT,5,5,5,1,"$4,865.00",9,1
885519711162211000,historical,1,66,14,HT,5,3,4,1,"$2,310.00",5,1
122849185564633000,historical,1,17,27,HT,5,2,5,1,$595.00,8,1
862252132634436000,historical,1,211,2,HT,5,1,3,0,$0.00,5,1
782806515100974000,historical,1,245,22,HT,3,5,5,1,"$8,575.00",3,1
989444935877375000,historical,1,109,24,HT,2,5,4,0,$0.00,1,1
624808516325355000,historical,1,170,8,HT,2,2,4,0,$0.00,2,1
590927884682732000,historical,1,168,29,HT,2,2,5,0,$0.00,5,1
803637435036069000,historical,1,48,7,HT,2,2,5,0,$0.00,3,1
173702956716066000,historical,1,221,12,HT,2,5,5,1,"$7,735.00",4,1
726806719701063000,historical,1,159,28,HT,2,3,4,1,"$5,565.00",5,1
652633558996526000,historical,1,184,13,HT,1,1,4,0,$0.00,1,1
571861339553038000,historical,1,100,17,HT,4,5,2,1,"$3,500.00",4,1
495847409862500000,historical,1,146,27,HT,4,1,4,0,$0.00,2,1
700140756444054000,historical,1,118,15,HT,5,2,3,0,$0.00,9,1
359386632879802000,historical,1,75,18,HT,1,1,5,0,$0.00,1,1
775095478926611000,historical,1,195,3,HT,3,2,5,0,$0.00,1,1
552116089721516000,historical,1,74,8,HT,2,2,3,0,$0.00,9,1
380163503517140000,historical,1,72,9,HT,4,1,5,1,"$2,520.00",8,1
355240675161797000,historical,1,29,30,HT,3,2,2,1,"$1,015.00",5,1
808589599391799000,historical,1,248,18,HT,3,5,3,0,$0.00,5,1
319323722086085000,historical,1,190,28,HT,4,1,1,1,"$6,650.00",2,1
976694109946685000,historical,1,176,17,HT,3,2,3,1,"$6,160.00",8,1
638114973431083000,historical,1,231,21,HT,3,3,5,1,"$8,085.00",4,1
229254318676951000,historical,1,244,27,HT,5,1,3,0,$0.00,7,1
529351451745574000,historical,1,226,6,HT,3,4,1,1,"$7,910.00",3,1
699910053323833000,historical,1,170,24,HT,3,3,3,0,$0.00,3,1
395105175525913000,historical,1,212,17,HT,4,4,1,0,$0.00,5,1
247135427663783000,historical,1,158,28,HT,4,4,5,1,"$5,530.00",9,0
503669475269989000,historical,1,5,13,HC,2,2,2,0,$0.00,4,1
151942801475476000,historical,1,145,19,HT,5,4,3,1,"$5,075.00",1,1
327408432509326000,historical,1,146,2,HT,1,3,3,0,$0.00,3,1
928948919634447000,historical,1,4,16,HC,4,2,2,1,$140.00,5,0
629668877639916000,historical,1,48,2,HT,4,5,5,0,$0.00,3,1
362351300429075000,historical,1,34,12,HT,2,2,1,0,$0.00,8,0
909226461342475000,historical,1,1,9,HC,4,1,4,1,$35.00,8,1
674576144037449000,historical,1,26,5,HT,2,2,4,1,$910.00,9,0
942697048144650000,historical,1,109,23,HT,2,5,4,0,$0.00,1,1
301376081359955000,historical,1,22,11,HT,1,5,3,1,$770.00,4,1
932127457766642000,historical,1,201,11,HT,2,3,1,1,"$7,035.00",9,0
885925809763090000,historical,1,135,22,HT,1,3,4,1,"$4,725.00",5,1
920920091818535000,historical,1,86,30,HT,5,4,4,0,$0.00,9,1
799494942087212000,historical,1,203,24,HT,2,4,1,0,$0.00,3,1
399021457528665000,historical,1,115,1,HT,2,4,3,1,"$4,025.00",2,1
578298272526251000,historical,1,132,23,HT,1,1,5,1,"$4,620.00",7,1
493365061509041000,historical,1,235,1,HT,4,1,2,0,$0.00,7,1
701975274895722000,historical,1,175,11,HT,1,3,1,1,"$6,125.00",7,1
350133514054213000,historical,1,130,30,HT,1,2,4,1,"$4,550.00",6,1
542894724140731000,historical,1,160,24,HT,1,1,3,0,$0.00,1,1
626945748562591000,historical,1,112,23,HT,4,4,1,1,"$3,920.00",1,1
792846301149115000,historical,1,236,15,HT,1,3,5,0,$0.00,8,1
638253832104870000,historical,1,141,6,HT,2,1,2,0,$0.00,1,1
999843049005128000,historical,1,111,1,HT,3,3,5,1,"$3,885.00",7,1
140394485886882000,historical,1,171,17,HT,1,2,3,0,$0.00,2,1
422889146507834000,historical,1,23,16,HT,3,3,3,1,$805.00,3,1
133218616184017000,historical,1,249,29,HT,2,5,4,1,"$8,715.00",5,1
261841294183586000,historical,1,182,1,HT,2,5,2,0,$0.00,5,1
480695268313258000,historical,1,90,14,HT,5,4,4,1,"$3,150.00",8,1
870859941161652000,historical,1,239,25,HT,4,4,2,0,$0.00,8,1
548248465690001000,historical,1,201,11,HT,2,5,4,1,"$7,035.00",2,1
314804284174603000,historical,1,147,6,HT,5,3,4,0,$0.00,7,1
480649378267807000,new,,114,28,HT,5,3,2,1,"$3,990.00",3,0
560185020228126000,new,,127,3,HT,4,5,2,0,$0.00,3,0
787581965588958000,new,,158,28,HT,2,3,1,0,$0.00,2,0
576455935832871000,new,,92,6,HT,1,5,5,1,"$3,220.00",5,0
798393826570480000,new,,2,17,HC,1,4,1,1,$70.00,9,0
166335848488378000,new,,61,26,HT,2,3,4,1,"$2,135.00",9,0
686687765651198000,new,,244,11,HT,5,2,1,1,"$8,540.00",3,0
315127215439148000,new,,28,29,HT,3,3,5,1,$980.00,9,0
422046876446890000,new,,245,27,HT,4,3,4,0,$0.00,2,0
248471357817566000,new,,0,18,HC,5,2,1,0,$0.00,4,0
155032140304833000,new,,148,22,HT,4,2,1,1,"$5,180.00",9,0
949491205075072000,new,,230,25,HT,3,3,5,1,"$8,050.00",4,0
942525011211650000,new,,246,18,HT,4,2,2,1,"$8,610.00",4,0
555972204936993000,new,,88,6,HT,1,5,5,0,$0.00,2,0
635759404609551000,new,,40,6,HT,5,5,3,0,$0.00,9,0
519470804308277000,new,,22,4,HT,4,3,3,0,$0.00,8,0
722263308165090000,new,,157,2,HT,1,5,2,1,"$5,495.00",7,0
794677552698713000,new,,52,2,HT,1,3,3,1,"$1,820.00",5,0
323917188185001000,new,,94,7,HT,2,4,5,1,"$3,290.00",2,0
718844452579939000,new,,209,11,HT,5,5,1,0,$0.00,3,0
188552871582982000,new,,69,21,HT,5,3,4,1,"$2,415.00",6,0
204455011542417000,new,,54,25,HT,2,4,2,1,"$1,890.00",1,0
779081025740479000,new,,161,23,HT,3,2,5,0,$0.00,5,0
595410583838083000,new,,5,24,HC,2,1,1,1,$175.00,4,0
271942741949319000,new,,249,9,HT,5,5,4,1,"$8,715.00",5,0
733556111564306000,new,,147,16,HT,3,4,2,0,$0.00,1,0
749517459475902000,new,,1,27,HC,2,3,1,1,$35.00,5,0
556881510115079000,new,,144,29,HT,2,4,4,0,$0.00,3,0
724433839003240000,new,,210,7,HT,1,4,3,1,"$7,350.00",8,0
970049377827445000,new,,127,20,HT,5,1,5,1,"$4,445.00",3,0
274644718752760000,new,,123,19,HT,2,1,5,0,$0.00,2,0
706079687260675000,new,,20,11,HT,4,1,5,0,$0.00,3,0
695421904580741000,new,,167,13,HT,1,5,1,1,"$5,845.00",6,0
751907589884487000,new,,150,22,HT,1,2,2,1,"$5,250.00",4,0
289667541899187000,new,,97,24,HT,5,3,4,0,$0.00,2,0
915294359376385000,new,,204,16,HT,4,4,5,0,$0.00,1,0
392130895462349000,new,,89,4,HT,3,2,1,1,"$3,115.00",4,0
833054865647273000,new,,13,28,HT,4,2,5,1,$455.00,8,0
585603834446767000,new,,139,2,HT,5,1,4,1,"$4,865.00",7,0
241496694341146000,new,,162,29,HT,5,1,2,1,"$5,670.00",3,0
794507467124918000,new,,32,10,HT,3,2,4,1,"$1,120.00",1,0
799519698317833000,new,,161,26,HT,3,2,5,1,"$5,635.00",2,0
968371380454561000,new,,245,15,HT,1,1,2,0,$0.00,1,0
948173854675561000,new,,80,27,HT,1,2,3,0,$0.00,3,0
898887713369537000,new,,67,25,HT,5,3,1,1,"$2,345.00",4,0
496680471370973000,new,,117,22,HT,1,3,4,1,"$4,095.00",3,0
367721579292005000,new,,39,16,HT,1,5,5,1,"$1,365.00",8,0
424716719216941000,new,,248,1,HT,5,3,1,1,"$8,680.00",6,0
607976034852491000,new,,8,17,HC,3,3,1,0,$0.00,9,0
878762911872925000,new,,242,18,HT,4,2,1,0,$0.00,3,0
248369165554261000,new,,217,26,HT,4,2,1,0,$0.00,2,0
