date,usr_id,days_active,cross_sell
2018-10-31,XHN10031277,7,0
2018-10-31,XHN10031278,8,0
2018-10-31,XHN10031279,19,0
2018-10-31,XHN10031280,2,0
2018-10-31,XHN10031281,23,1
2018-10-31,XHN10031282,25,1
2018-10-31,XHN10031283,9,1
2018-10-31,XHN10031284,14,0
2018-10-31,XHN10031285,4,0
2018-10-31,XHN10031286,16,0
2018-10-31,XHN10031287,21,1
2018-10-31,XHN10031288,11,1
2018-10-31,XHN10031289,18,1
2018-10-31,XHN10031290,6,0
2018-10-31,XHN10031291,3,0
2018-10-31,XHN10031292,1,1
2018-10-31,XHN10031293,9,0
2018-10-31,XHN10031294,9,0
2018-10-31,XHN10031295,9,1
2018-10-31,XHN10031296,4,0
2018-10-31,XHN10031297,17,1
2018-10-31,XHN10031298,15,0
2018-10-31,XHN10031299,9,0
2018-10-31,XHN10031300,4,0
2018-10-31,XHN10031301,13,0
2018-10-31,XHN10031302,2,0
2018-10-31,XHN10031303,21,1
2018-10-31,XHN10031304,2,0
2018-10-31,XHN10031305,9,1
2018-10-31,XHN10031306,8,0
2018-10-31,XHN10031307,16,0
2018-10-31,XHN10031308,23,1
2018-10-31,XHN10031309,3,1
2018-10-31,XHN10031310,9,0
2018-10-31,XHN10031311,5,0
2018-10-31,XHN10031312,14,1
2018-10-31,XHN10031313,1,0
2018-10-31,XHN10031314,25,1
2018-10-31,XHN10031315,3,0
2018-10-31,XHN10031316,8,0
2018-10-31,XHN10031317,6,1
2018-10-31,XHN10031318,6,1
2018-10-31,XHN10031319,13,1
2018-10-31,XHN10031320,8,0
2018-10-31,XHN10031321,1,0
2018-10-31,XHN10031322,2,0
2018-10-31,XHN10031323,6,0
2018-10-31,XHN10031324,2,0
2018-10-31,XHN10031325,10,0
2018-10-31,XHN10031326,25,1
2018-10-31,XHN10031327,1,1
2018-10-31,XHN10031328,4,0
2018-10-31,XHN10031329,1,0
2018-10-31,XHN10031330,17,1
2018-10-31,XHN10031331,2,0
2018-10-31,XHN10031332,11,0
2018-10-31,XHN10031333,5,1
2018-10-31,XHN10031334,25,1
2018-10-31,XHN10031335,1,0
2018-10-31,XHN10031336,14,0
2018-10-31,XHN10031337,2,0
2018-10-31,XHN10031338,11,0
2018-10-31,XHN10031339,4,0
2018-10-31,XHN10031340,3,1
2018-10-31,XHN10031341,9,0
2018-10-31,XHN10031342,20,1
2018-10-31,XHN10031343,7,0
2018-10-31,XHN10031344,16,0
2018-10-31,XHN10031345,13,0
2018-10-31,XHN10031346,9,1
2018-10-31,XHN10031347,6,0
2018-10-31,XHN10031348,7,0
2018-10-31,XHN10031349,7,0
2018-10-31,XHN10031350,15,1
2018-10-31,XHN10031351,9,0
2018-10-31,XHN10031352,1,1
2018-10-31,XHN10031353,7,1
2018-10-31,XHN10031354,1,0
2018-10-31,XHN10031355,6,0
2018-10-31,XHN10031356,5,0
2018-10-31,XHN10031357,8,1
2018-10-31,XHN10031358,12,1
2018-10-31,XHN10031359,5,0
2018-10-31,XHN10031360,1,0
2018-10-31,XHN10031361,1,0
2018-10-31,XHN10031362,5,1
2018-10-31,XHN10031363,2,0
2018-10-31,XHN10031364,5,1
2018-10-31,XHN10031365,18,1
2018-10-31,XHN10031366,6,0
2018-10-31,XHN10031367,2,1
2018-10-31,XHN10031368,5,0
2018-10-31,XHN10031369,17,1
2018-10-31,XHN10031370,6,1
2018-10-31,XHN10031371,12,0
2018-10-31,XHN10031372,6,1
2018-10-31,XHN10031373,10,0
2018-10-31,XHN10031374,12,0
2018-10-31,XHN10031375,4,1
2018-10-31,XHN10031376,1,0
2018-10-31,XHN10031377,4,0
2018-10-31,XHN10031378,10,0
2018-10-31,XHN10031379,17,1
2018-10-31,XHN10031380,8,0
2018-10-31,XHN10031381,3,0
2018-10-31,XHN10031382,6,0
2018-10-31,XHN10031383,1,0
2018-10-31,XHN10031384,11,0
2018-10-31,XHN10031385,6,0
2018-10-31,XHN10031386,16,0
2018-10-31,XHN10031387,12,0
2018-10-31,XHN10031388,14,1
2018-10-31,XHN10031389,4,0
2018-10-31,XHN10031390,11,1
2018-10-31,XHN10031391,15,0
2018-10-31,XHN10031392,7,1
2018-10-31,XHN10031393,3,0
2018-10-31,XHN10031394,7,0
2018-10-31,XHN10031395,25,1
2018-10-31,XHN10031396,4,0
2018-10-31,XHN10031397,6,0
2018-10-31,XHN10031398,6,1
2018-10-31,XHN10031399,17,1
2018-10-31,XHN10031400,19,0
2018-10-31,XHN10031401,15,0
2018-10-31,XHN10031402,3,1
2018-10-31,XHN10031403,6,1
2018-10-31,XHN10031404,15,1
2018-10-31,XHN10031405,8,1
2018-10-31,XHN10031406,7,0
2018-10-31,XHN10031407,9,1
2018-10-31,XHN10031408,16,0
2018-10-31,XHN10031409,14,1
2018-10-31,XHN10031410,27,1
2018-10-31,XHN10031411,1,0
2018-10-31,XHN10031412,15,0
2018-10-31,XHN10031413,3,0
2018-10-31,XHN10031414,3,0
2018-10-31,XHN10031415,7,0
2018-10-31,XHN10031416,20,1
2018-10-31,XHN10031417,12,0
2018-10-31,XHN10031418,1,0
2018-10-31,XHN10031419,27,1
2018-10-31,XHN10031420,16,0
2018-10-31,XHN10031421,19,0
2018-10-31,XHN10031422,19,0
2018-10-31,XHN10031423,9,0
2018-10-31,XHN10031424,3,0
2018-10-31,XHN10031425,2,0
2018-10-31,XHN10031426,4,0
2018-10-31,XHN10031427,4,0
2018-10-31,XHN10031428,5,0
2018-10-31,XHN10031429,1,0
2018-10-31,XHN10031430,25,1
2018-10-31,XHN10031431,20,1
2018-10-31,XHN10031432,5,0
2018-10-31,XHN10031433,1,0
2018-10-31,XHN10031434,13,1
2018-10-31,XHN10031435,9,1
2018-10-31,XHN10031436,19,0
2018-10-31,XHN10031437,23,1
2018-10-31,XHN10031438,5,1
2018-10-31,XHN10031439,5,1
2018-10-31,XHN10031440,1,0
2018-10-31,XHN10031441,24,1
2018-10-31,XHN10031442,15,1
2018-10-31,XHN10031443,3,0
2018-10-31,XHN10031444,10,1
2018-10-31,XHN10031445,3,0
2018-10-31,XHN10031446,9,0
2018-10-31,XHN10031447,12,0
2018-10-31,XHN10031448,1,0
2018-10-31,XHN10031449,13,0
2018-10-31,XHN10031450,24,1
2018-10-31,XHN10031451,11,0
2018-10-31,XHN10031452,9,0
2018-10-31,XHN10031453,28,1
2018-10-31,XHN10031454,6,0
2018-10-31,XHN10031455,21,1
2018-10-31,XHN10031456,13,1
2018-10-31,XHN10031457,14,0
2018-10-31,XHN10031458,5,0
2018-10-31,XHN10031459,4,0
2018-10-31,XHN10031460,26,1
2018-10-31,XHN10031461,7,0
2018-10-31,XHN10031462,19,1
2018-10-31,XHN10031463,20,0
2018-10-31,XHN10031464,9,0
2018-10-31,XHN10031465,2,0
2018-10-31,XHN10031466,6,0
2018-10-31,XHN10031467,3,0
2018-10-31,XHN10031468,7,1
2018-10-31,XHN10031469,13,1
2018-10-31,XHN10031470,4,0
2018-10-31,XHN10031471,8,0
2018-10-31,XHN10031472,2,0
2018-10-31,XHN10031473,2,0
2018-10-31,XHN10031474,11,0
2018-10-31,XHN10031475,3,1
2018-10-31,XHN10031476,3,0
2018-10-31,XHN10031477,20,0
2018-10-31,XHN10031478,10,0
2018-10-31,XHN10031479,2,1
2018-10-31,XHN10031480,2,0
2018-10-31,XHN10031481,14,0
2018-10-31,XHN10031482,4,0
2018-10-31,XHN10031483,22,1
2018-10-31,XHN10031484,23,1
2018-10-31,XHN10031485,14,1
2018-10-31,XHN10031486,15,0
2018-10-31,XHN10031487,5,0
2018-10-31,XHN10031488,1,0
2018-10-31,XHN10031489,11,0
2018-10-31,XHN10031490,5,0
2018-10-31,XHN10031491,1,0
2018-10-31,XHN10031492,15,0
2018-10-31,XHN10031493,5,0
2018-10-31,XHN10031494,14,0
2018-10-31,XHN10031495,2,0
2018-10-31,XHN10031496,12,1
2018-10-31,XHN10031497,18,1
2018-10-31,XHN10031498,14,0
2018-10-31,XHN10031499,3,1
2018-10-31,XHN10031500,15,1
2018-10-31,XHN10031501,11,0
2018-10-31,XHN10031502,9,0
2018-10-31,XHN10031503,3,0
2018-10-31,XHN10031504,5,0
2018-10-31,XHN10031505,12,0
2018-10-31,XHN10031506,13,0
2018-10-31,XHN10031507,17,1
2018-10-31,XHN10031508,5,1
2018-10-31,XHN10031509,15,0
2018-10-31,XHN10031510,3,1
2018-10-31,XHN10031511,19,0
2018-10-31,XHN10031512,5,0
2018-10-31,XHN10031513,8,0
2018-10-31,XHN10031514,2,0
2018-10-31,XHN10031515,8,0
2018-10-31,XHN10031516,3,0
2018-10-31,XHN10031517,4,1
2018-10-31,XHN10031518,17,1
2018-10-31,XHN10031519,7,0
2018-10-31,XHN10031520,7,0
2018-10-31,XHN10031521,13,1
2018-10-31,XHN10031522,3,1
2018-10-31,XHN10031523,14,0
2018-10-31,XHN10031524,19,1
2018-10-31,XHN10031525,7,1
2018-10-31,XHN10031526,4,0
2018-10-31,XHN10031527,13,0
2018-10-31,XHN10031528,9,1
2018-10-31,XHN10031529,16,0
2018-10-31,XHN10031530,7,1
2018-10-31,XHN10031531,6,0
2018-10-31,XHN10031532,12,1
2018-10-31,XHN10031533,4,0
2018-10-31,XHN10031534,12,1
2018-10-31,XHN10031535,4,1
2018-10-31,XHN10031536,8,1
2018-10-31,XHN10031537,7,0
2018-10-31,XHN10031538,10,0
2018-10-31,XHN10031539,15,0
2018-10-31,XHN10031540,28,1
2018-10-31,XHN10031541,7,0
2018-10-31,XHN10031542,2,1
2018-10-31,XHN10031543,10,0
2018-10-31,XHN10031544,10,0
2018-10-31,XHN10031545,7,0
2018-10-31,XHN10031546,15,0
2018-10-31,XHN10031547,16,0
2018-10-31,XHN10031548,11,0
2018-10-31,XHN10031549,5,0
2018-10-31,XHN10031550,5,0
2018-10-31,XHN10031551,17,1
2018-10-31,XHN10031552,3,0
2018-10-31,XHN10031553,21,1
2018-10-31,XHN10031554,9,0
2018-10-31,XHN10031555,1,0
2018-10-31,XHN10031556,23,1
2018-10-31,XHN10031557,2,0
2018-10-31,XHN10031558,3,0
2018-10-31,XHN10031559,4,0
2018-10-31,XHN10031560,12,0
2018-10-31,XHN10031561,5,0
2018-10-31,XHN10031562,20,0
2018-10-31,XHN10031563,27,1
2018-10-31,XHN10031564,13,0
2018-10-31,XHN10031565,1,1
2018-10-31,XHN10031566,2,0
2018-10-31,XHN10031567,8,0
2018-10-31,XHN10031568,4,0
2018-10-31,XHN10031569,20,1
2018-10-31,XHN10031570,2,0
2018-10-31,XHN10031571,7,0
2018-10-31,XHN10031572,7,0
2018-10-31,XHN10031573,2,0
2018-10-31,XHN10031574,7,0
2018-10-31,XHN10031575,7,0
2018-10-31,XHN10031576,9,0
2018-11-30,XHN10000014,7,1
2018-11-30,XHN10000016,9,1
2018-11-30,XHN10000025,3,1
2018-11-30,XHN10000031,8,1
2018-11-30,XHN10000039,1,1
2018-11-30,XHN10000045,25,1
2018-11-30,XHN10000048,12,1
2018-11-30,XHN10000051,18,0
2018-11-30,XHN10000058,10,1
2018-11-30,XHN10000062,5,1
2018-11-30,XHN10000068,3,1
2018-11-30,XHN10000069,18,1
2018-11-30,XHN10000080,8,1
2018-11-30,XHN10000081,1,1
2018-11-30,XHN10000085,1,1
2018-11-30,XHN10000089,6,1
2018-11-30,XHN10000092,17,1
2018-11-30,XHN10000097,25,1
2018-11-30,XHN10000111,6,1
2018-11-30,XHN10000116,1,0
2018-11-30,XHN10000118,18,1
2018-11-30,XHN10000123,6,1
2018-11-30,XHN10000133,14,1
2018-11-30,XHN10000135,7,1
2018-11-30,XHN10000137,7,1
2018-11-30,XHN10000138,24,1
2018-11-30,XHN10000142,9,1
2018-11-30,XHN10000144,1,1
2018-11-30,XHN10000150,10,1
2018-11-30,XHN10000151,2,1
2018-11-30,XHN10000156,15,1
2018-11-30,XHN10000159,8,1
2018-11-30,XHN10000164,6,1
2018-11-30,XHN10000170,23,1
2018-11-30,XHN10000172,4,1
2018-11-30,XHN10000173,1,1
2018-11-30,XHN10000181,2,1
2018-11-30,XHN10000185,14,1
2018-11-30,XHN10000186,21,1
2018-11-30,XHN10000191,6,1
2018-11-30,XHN10000192,1,1
2018-11-30,XHN10000193,11,1
2018-11-30,XHN10000195,4,1
2018-11-30,XHN10000197,9,1
2018-11-30,XHN10000200,2,1
2018-11-30,XHN10000203,11,1
2018-11-30,XHN10000204,8,1
2018-11-30,XHN10000205,4,1
2018-11-30,XHN10000208,4,1
2018-11-30,XHN10000210,9,1
2018-11-30,XHN10000212,7,1
2018-11-30,XHN10000214,18,1
2018-11-30,XHN10000217,17,1
2018-11-30,XHN10000218,4,1
2018-11-30,XHN10000223,25,1
2018-11-30,XHN10000224,1,1
2018-11-30,XHN10000229,12,1
2018-11-30,XHN10000231,12,1
2018-11-30,XHN10000232,4,0
2018-11-30,XHN10000234,2,1
2018-11-30,XHN10000238,22,1
2018-11-30,XHN10000239,22,1
2018-11-30,XHN10000242,7,0
2018-11-30,XHN10000251,15,1
2018-11-30,XHN10000252,5,1
2018-11-30,XHN10000264,3,1
2018-11-30,XHN10000265,21,1
2018-11-30,XHN10000271,14,1
2018-11-30,XHN10000273,15,1
2018-11-30,XHN10000276,9,0
2018-11-30,XHN10000280,13,1
2018-11-30,XHN10000281,24,1
2018-11-30,XHN10000282,15,1
2018-11-30,XHN10000286,26,1
2018-11-30,XHN10000287,19,0
2018-11-30,XHN10000288,2,0
2018-11-30,XHN10000291,17,1
2018-11-30,XHN10000292,14,1
2018-11-30,XHN10000293,6,1
2018-11-30,XHN10000305,1,1
2018-11-30,XHN10000309,15,1
2018-11-30,XHN10000315,12,1
2018-11-30,XHN10000319,2,1
2018-11-30,XHN10000324,15,1
2018-11-30,XHN10000328,5,1
2018-11-30,XHN10000329,6,1
2018-11-30,XHN10000335,1,1
2018-11-30,XHN10000337,15,1
2018-11-30,XHN10000339,16,1
2018-11-30,XHN10000340,5,1
2018-11-30,XHN10000343,4,1
2018-11-30,XHN10000344,1,1
2018-11-30,XHN10000346,11,1
2018-11-30,XHN10000347,9,1
2018-11-30,XHN10000348,17,1
2018-11-30,XHN10000352,8,1
2018-11-30,XHN10000362,11,1
2018-11-30,XHN10000365,6,0
2018-11-30,XHN10000367,1,0
2018-11-30,XHN10000369,5,0
2018-11-30,XHN10000377,10,0
2018-11-30,XHN10000388,17,1
2018-11-30,XHN10000389,7,1
2018-11-30,XHN10000390,3,1
2018-11-30,XHN10000396,5,1
2018-11-30,XHN10000398,5,1
2018-11-30,XHN10000402,5,1
2018-11-30,XHN10000408,4,1
2018-11-30,XHN10000410,1,1
2018-11-30,XHN10000412,20,1
2018-11-30,XHN10000414,11,1
2018-11-30,XHN10000423,4,1
2018-11-30,XHN10000429,3,1
2018-11-30,XHN10000436,5,1
2018-11-30,XHN10000437,5,1
2018-11-30,XHN10000439,10,1
2018-11-30,XHN10000444,1,1
2018-11-30,XHN10000445,26,1
2018-11-30,XHN10000446,2,0
2018-11-30,XHN10000448,1,1
2018-11-30,XHN10000454,20,1
2018-11-30,XHN10000457,12,1
2018-11-30,XHN10000463,5,1
2018-11-30,XHN10000464,13,1
2018-11-30,XHN10000468,9,1
2018-11-30,XHN10000471,22,1
2018-11-30,XHN10000486,28,1
2018-11-30,XHN10000487,20,1
2018-11-30,XHN10000490,7,1
2018-11-30,XHN10000491,2,1
2018-11-30,XHN10000493,4,0
2018-11-30,XHN10000495,4,1
2018-11-30,XHN10000497,10,0
2018-11-30,XHN10000506,3,1
2018-11-30,XHN10000507,7,0
2018-11-30,XHN10000510,12,1
2018-11-30,XHN10000513,4,1
2018-11-30,XHN10000522,25,1
2018-11-30,XHN10000526,3,1
2018-11-30,XHN10000527,19,1
2018-11-30,XHN10000531,12,1
2018-11-30,XHN10000535,1,1
2018-11-30,XHN10000536,4,1
2018-11-30,XHN10000544,11,1
2018-11-30,XHN10000546,10,1
2018-11-30,XHN10000547,6,0
2018-11-30,XHN10000548,6,1
2018-11-30,XHN10000552,2,1
2018-11-30,XHN10000553,4,1
2018-11-30,XHN10000554,6,1
2018-11-30,XHN10000559,7,1
2018-11-30,XHN10000564,19,1
2018-11-30,XHN10000565,12,1
2018-11-30,XHN10000566,20,1
2018-11-30,XHN10000568,9,0
2018-11-30,XHN10000573,13,0
2018-11-30,XHN10000575,9,1
2018-11-30,XHN10000576,6,1
2018-11-30,XHN10000579,8,1
2018-11-30,XHN10000586,3,0
2018-11-30,XHN10000587,3,1
2018-11-30,XHN10000588,19,1
2018-11-30,XHN10000590,5,1
2018-11-30,XHN10000591,22,1
2018-11-30,XHN10000594,2,1
2018-11-30,XHN10000596,21,1
2018-11-30,XHN10000600,4,1
2018-11-30,XHN10000602,11,1
2018-11-30,XHN10000603,18,1
2018-11-30,XHN10000608,24,1
2018-11-30,XHN10000609,8,1
2018-11-30,XHN10000616,14,1
2018-11-30,XHN10000622,5,1
2018-11-30,XHN10000623,5,1
2018-11-30,XHN10000624,6,1
2018-11-30,XHN10000629,6,1
2018-11-30,XHN10000630,7,0
2018-11-30,XHN10000631,11,1
2018-11-30,XHN10000637,4,0
2018-11-30,XHN10000640,9,1
2018-11-30,XHN10000641,25,1
2018-11-30,XHN10000650,1,1
2018-11-30,XHN10000651,24,1
2018-11-30,XHN10000663,11,1
2018-11-30,XHN10000664,8,1
2018-11-30,XHN10000665,15,1
2018-11-30,XHN10000666,3,0
2018-11-30,XHN10000672,11,1
2018-11-30,XHN10000675,13,1
2018-11-30,XHN10000676,1,1
2018-11-30,XHN10000679,21,1
2018-11-30,XHN10000681,26,1
2018-11-30,XHN10000687,5,1
2018-11-30,XHN10000690,12,0
2018-11-30,XHN10000695,12,1
2018-11-30,XHN10000697,12,1
2018-11-30,XHN10000707,15,1
2018-11-30,XHN10000712,13,1
2018-11-30,XHN10000714,4,1
2018-11-30,XHN10000725,1,0
2018-11-30,XHN10000728,26,1
2018-11-30,XHN10000731,6,1
2018-11-30,XHN10000732,6,0
2018-11-30,XHN10000733,19,1
2018-11-30,XHN10000736,8,1
2018-11-30,XHN10000738,20,1
2018-11-30,XHN10000744,13,1
2018-11-30,XHN10000745,17,1
2018-11-30,XHN10000746,1,1
2018-11-30,XHN10000748,1,1
2018-11-30,XHN10000750,16,1
2018-11-30,XHN10000752,5,0
2018-11-30,XHN10000753,2,0
2018-11-30,XHN10000758,8,1
2018-11-30,XHN10000761,17,1
2018-11-30,XHN10000763,17,1
2018-11-30,XHN10000765,4,1
2018-11-30,XHN10000766,3,0
2018-11-30,XHN10000770,4,1
2018-11-30,XHN10000773,20,1
2018-11-30,XHN10000774,6,1
2018-11-30,XHN10000776,20,1
2018-11-30,XHN10000778,5,1
2018-11-30,XHN10000780,7,1
2018-11-30,XHN10000782,18,1
2018-11-30,XHN10000790,7,0
2018-11-30,XHN10000791,2,1
2018-11-30,XHN10000800,11,1
2018-11-30,XHN10000818,19,1
2018-11-30,XHN10000819,6,1
2018-11-30,XHN10000821,8,1
2018-11-30,XHN10000829,4,1
2018-11-30,XHN10000831,22,1
2018-11-30,XHN10000834,25,1
2018-11-30,XHN10000836,15,1
2018-11-30,XHN10000839,19,1
2018-11-30,XHN10000841,21,1
2018-11-30,XHN10000845,4,1
2018-11-30,XHN10000850,2,1
2018-11-30,XHN10000851,10,1
2018-11-30,XHN10000854,8,1
2018-11-30,XHN10000857,9,1
2018-11-30,XHN10000858,15,1
2018-11-30,XHN10000862,3,1
2018-11-30,XHN10000866,2,1
2018-11-30,XHN10000868,5,1
2018-11-30,XHN10000870,9,1
2018-11-30,XHN10000874,5,1
2018-11-30,XHN10000875,12,1
2018-11-30,XHN10000879,2,0
2018-11-30,XHN10000885,6,0
2018-11-30,XHN10000898,9,0
2018-11-30,XHN10000905,14,1
2018-11-30,XHN10000924,17,1
2018-11-30,XHN10000925,14,0
2018-11-30,XHN10000928,9,1
2018-11-30,XHN10000929,19,1
2018-11-30,XHN10000934,23,1
2018-11-30,XHN10000935,12,1
2018-11-30,XHN10000937,27,1
2018-11-30,XHN10000945,8,1
2018-11-30,XHN10000947,16,1
2018-11-30,XHN10000951,5,1
2018-11-30,XHN10000952,19,1
2018-11-30,XHN10000958,5,1
2018-11-30,XHN10000962,10,0
2018-11-30,XHN10000963,12,1
2018-11-30,XHN10000964,10,1
2018-11-30,XHN10000968,12,1
2018-11-30,XHN10000971,6,1
2018-11-30,XHN10000973,24,1
2018-11-30,XHN10000978,22,1
2018-11-30,XHN10000981,7,1
2018-11-30,XHN10000983,22,1
2018-11-30,XHN10000985,14,1
2018-11-30,XHN10000987,3,1
2018-11-30,XHN10000993,4,1
2018-11-30,XHN10000998,1,1
2018-11-30,XHN10001001,2,1
2018-11-30,XHN10001006,1,1
2018-11-30,XHN10001014,13,1
2018-11-30,XHN10001015,9,1
2018-11-30,XHN10001016,14,1
2018-11-30,XHN10001024,12,1
2018-11-30,XHN10001025,14,1
2018-11-30,XHN10001028,8,0
2018-11-30,XHN10001030,1,0
2018-11-30,XHN10001031,8,1
2018-11-30,XHN10001032,10,1
2018-11-30,XHN10001035,11,1
2018-11-30,XHN10001040,19,0
2018-11-30,XHN10001042,6,0
2018-11-30,XHN10001044,24,1
2018-11-30,XHN10001047,9,1
2018-11-30,XHN10001048,13,0
2018-11-30,XHN10001053,20,1
2018-11-30,XHN10001054,1,1
2018-11-30,XHN10001056,25,1
2018-11-30,XHN10001062,1,1
2018-11-30,XHN10001063,18,1
2018-11-30,XHN10001070,16,1
2018-11-30,XHN10001074,19,1
2018-11-30,XHN10001078,8,1
2018-11-30,XHN10001081,3,0
2018-11-30,XHN10001084,16,1
2018-11-30,XHN10001095,2,0
2018-11-30,XHN10001097,1,1
2018-11-30,XHN10001101,22,1
2018-11-30,XHN10001105,11,1
2018-11-30,XHN10001109,3,1
2018-11-30,XHN10001115,1,1
2018-11-30,XHN10001116,22,1
2018-11-30,XHN10001119,18,1
2018-11-30,XHN10001120,13,1
2018-11-30,XHN10001122,17,1
2018-11-30,XHN10001125,19,1
2018-11-30,XHN10001126,13,1
2018-11-30,XHN10001130,11,0
2018-11-30,XHN10001134,1,1
2018-11-30,XHN10001137,21,1
2018-11-30,XHN10001144,10,1
2018-11-30,XHN10001147,5,1
2018-11-30,XHN10001149,5,1
2018-11-30,XHN10001155,8,0
2018-11-30,XHN10001159,6,0
2018-11-30,XHN10001162,7,0
2018-11-30,XHN10001163,23,1
2018-11-30,XHN10001168,16,1
2018-11-30,XHN10001172,17,1
2018-11-30,XHN10001174,9,1
2018-11-30,XHN10001175,6,1
2018-11-30,XHN10001179,4,1
2018-11-30,XHN10001180,15,1
2018-11-30,XHN10001191,8,1
2018-11-30,XHN10001200,2,1
2018-11-30,XHN10001202,4,1
2018-11-30,XHN10001203,28,1
2018-11-30,XHN10001206,7,1
2018-11-30,XHN10001213,1,1
2018-11-30,XHN10001215,2,0
2018-11-30,XHN10001216,3,1
2018-11-30,XHN10001217,9,1
2018-11-30,XHN10001225,2,1
2018-11-30,XHN10001228,3,1
2018-11-30,XHN10001232,10,1
2018-11-30,XHN10001234,4,0
2018-11-30,XHN10001238,5,0
2018-11-30,XHN10001239,18,1
2018-11-30,XHN10001250,19,1
2018-11-30,XHN10001251,15,1
2018-11-30,XHN10001252,3,1
2018-11-30,XHN10001255,9,1
2018-11-30,XHN10001262,4,1
2018-11-30,XHN10001267,4,0
2018-11-30,XHN10001274,3,1
2018-11-30,XHN10001279,2,1
2018-11-30,XHN10001280,8,1
2018-11-30,XHN10001282,1,1
2018-11-30,XHN10001292,25,1
2018-11-30,XHN10001293,3,1
2018-11-30,XHN10001296,16,1
2018-11-30,XHN10001297,5,0
2018-11-30,XHN10001304,3,1
2018-11-30,XHN10001313,12,1
2018-11-30,XHN10001316,7,1
2018-11-30,XHN10001317,1,1
2018-11-30,XHN10001318,1,1
2018-11-30,XHN10001325,11,0
2018-11-30,XHN10001331,17,1
2018-11-30,XHN10001337,7,1
2018-11-30,XHN10001340,6,0
2018-11-30,XHN10001345,12,1
2018-11-30,XHN10001347,4,1
2018-11-30,XHN10001350,12,1
2018-11-30,XHN10001357,6,1
2018-11-30,XHN10001359,8,0
2018-11-30,XHN10001360,6,0
2018-11-30,XHN10001362,13,1
2018-11-30,XHN10001364,13,1
2018-11-30,XHN10001365,23,1
2018-11-30,XHN10001375,12,1
2018-11-30,XHN10001382,10,1
2018-11-30,XHN10001383,7,1
2018-11-30,XHN10001391,10,0
2018-11-30,XHN10001395,9,1
2018-11-30,XHN10001400,23,1
2018-11-30,XHN10001403,19,1
2018-11-30,XHN10001404,10,0
2018-11-30,XHN10001408,1,0
2018-11-30,XHN10001411,7,1
2018-11-30,XHN10001412,28,1
2018-11-30,XHN10001413,22,0
2018-11-30,XHN10001416,15,1
2018-11-30,XHN10001422,5,1
2018-11-30,XHN10001423,1,0
2018-11-30,XHN10001424,9,1
2018-11-30,XHN10001427,19,1
2018-11-30,XHN10001428,16,0
2018-11-30,XHN10001431,5,1
2018-11-30,XHN10001433,1,1
2018-11-30,XHN10001436,8,1
2018-11-30,XHN10001437,8,1
2018-11-30,XHN10001439,2,1
2018-11-30,XHN10001441,15,1
2018-11-30,XHN10001444,26,1
2018-11-30,XHN10001445,12,0
2018-11-30,XHN10001449,9,1
2018-11-30,XHN10001450,22,1
2018-11-30,XHN10001452,17,1
2018-11-30,XHN10001455,11,1
2018-11-30,XHN10001456,14,1
2018-11-30,XHN10001458,6,1
2018-11-30,XHN10001462,11,1
2018-11-30,XHN10001463,13,1
2018-11-30,XHN10001469,24,1
2018-11-30,XHN10001470,20,0
2018-11-30,XHN10001474,17,1
2018-11-30,XHN10001493,2,0
2018-11-30,XHN10001501,10,1
2018-11-30,XHN10001508,2,0
2018-11-30,XHN10001511,20,1
2018-11-30,XHN10001512,12,1
2018-11-30,XHN10001521,1,0
2018-11-30,XHN10001523,2,0
2018-11-30,XHN10001524,2,0
2018-11-30,XHN10001530,15,1
2018-11-30,XHN10001532,3,1
2018-11-30,XHN10001535,5,1
2018-11-30,XHN10001537,10,0
2018-11-30,XHN10001538,25,1
2018-11-30,XHN10001550,27,1
2018-11-30,XHN10001553,24,1
2018-11-30,XHN10001557,1,0
2018-11-30,XHN10001558,22,1
2018-11-30,XHN10001562,1,0
2018-11-30,XHN10001567,15,1
2018-11-30,XHN10001568,16,1
2018-11-30,XHN10001570,12,1
2018-11-30,XHN10001575,3,1
2018-11-30,XHN10001576,7,0
2018-11-30,XHN10001578,7,0
2018-11-30,XHN10001583,22,0
2018-11-30,XHN10001584,2,0
2018-11-30,XHN10001586,8,1
2018-11-30,XHN10001592,8,0
2018-11-30,XHN10001593,2,1
2018-11-30,XHN10001595,2,0
2018-11-30,XHN10001608,8,1
2018-11-30,XHN10001612,6,0
2018-11-30,XHN10001614,1,1
2018-11-30,XHN10001616,11,1
2018-11-30,XHN10001618,15,1
2018-11-30,XHN10001619,9,0
2018-11-30,XHN10001622,2,1
2018-11-30,XHN10001623,14,1
2018-11-30,XHN10001624,6,1
2018-11-30,XHN10001626,9,0
2018-11-30,XHN10001634,10,1
2018-11-30,XHN10001638,13,0
2018-11-30,XHN10001649,6,0
2018-11-30,XHN10001652,11,1
2018-11-30,XHN10001654,22,0
2018-11-30,XHN10001655,2,0
2018-11-30,XHN10001658,1,1
2018-11-30,XHN10001659,6,1
2018-11-30,XHN10001662,18,0
2018-11-30,XHN10001667,16,0
2018-11-30,XHN10001670,24,1
2018-11-30,XHN10001673,7,1
2018-11-30,XHN10001683,1,0
2018-11-30,XHN10001684,7,1
2018-11-30,XHN10001685,11,1
2018-11-30,XHN10001687,7,1
2018-11-30,XHN10001690,12,1
2018-11-30,XHN10001692,4,0
2018-11-30,XHN10001693,19,1
